player,clutch_score,gs_diff,fg_pct_diff,to_rate_diff
P. McCaw,2.0751885535008334,3.2782608695652176,1.0,0.0
G. Antetokounmpo,1.7459043619908492,159.9804347826087,0.0132854917142722,22.32608695652174
M. Bridges,1.5933093568313794,136.27608695652177,-0.0127474845829276,12.26086956521739
J. Tatum,1.5845725641838602,142.59130434782614,0.0299838299838299,19.456521739130437
C. Paul,1.4089692286449336,142.78043478260872,0.0135267768921678,24.369565217391305
C. Capela,1.4080816416858726,86.23695652173913,0.1426504031424437,2.717391304347826
G. Riller,1.3834770982536637,7.850000000000001,0.6666666666666666,0.5
T. Young,1.288499349428497,164.56956521739127,-0.0161302465650292,38.47826086956522
S. Dinwiddie,1.2811561799210085,0.4499999999999999,0.6666666666666667,-0.108695652173913
D. Lillard,1.2718619551541561,115.93260869565214,-0.019174627696432,11.47826086956522
B. Bogdanovic,1.267290303178671,118.29782608695652,-0.0156883798616082,13.23913043478261
M. Harrell,1.2354044804286506,101.4108695652174,0.0148104613576256,7.239130434782608
A. Brimah,1.1920733898476947,4.5,0.625,2.0
S. Curry,1.1895064438833693,116.9673913043478,-0.0134013301032296,15.369565217391305
A. Edwards,1.1819595324695973,104.24565217391306,0.0871731861289671,16.347826086956523
J. Green,1.158483652513429,125.58043478260868,-0.0067957295970803,21.80434782608696
T. Leaf,1.1357697899958998,6.699999999999999,0.5714285714285714,1.0
F. Korkmaz,1.115100824536211,73.58260869565217,0.141399416909621,5.673913043478261
C. Anthony,1.0243115522538484,110.84130434782608,0.03264547057527,21.26086956521739
M. Porter Jr.,1.0162593593937812,89.15000000000002,0.000968736239542,6.869565217391305
