player,clutch_score,gs_diff,fg_pct_diff,to_rate_diff
J. Stone,2.0284842786705126,1.2456521739130433,1.0,0.4782608695652174
K. Bryant,1.8062735639509084,160.55652173913046,-0.0157627490136866,18.28260869565217
J. Smith,1.7639307224931409,201.291304347826,0.0140087190115452,44.97826086956522
L. James,1.7166655710856924,170.8195652173913,-0.0383896204381654,25.39130434782609
K. Durant,1.6941081473326312,179.60869565217385,-0.03902054601745,31.065217391304348
J. Crawford,1.6680737489046946,196.77391304347825,0.0342357998117393,47.34782608695652
R. Anderson,1.3563151552679427,110.13913043478264,-0.0070522453525359,6.239130434782608
R. Allen,1.2914851253843485,131.94347826086957,-0.0015738424937473,21.17391304347826
S. Curry,1.2121453836031906,133.2760869565217,-0.0146668029435813,23.65217391304348
J. Butler,1.0930886797477817,98.61521739130436,-0.0023923444976076,9.26086956521739
M. Barnes,1.0467273255178786,92.0108695652174,0.0197732911865674,8.891304347826086
A. Biedrins,1.024305654502001,0.4413043478260866,0.55,-0.3260869565217391
E. Curry,1.0188594325282883,-0.5565217391304348,0.5714285714285714,0.9782608695652174
L. Aldridge,1.0111422971754602,95.01304347826088,0.0224317963915279,12.021739130434783
T. Chandler,1.0100541772201659,61.63695652173912,0.1809139784946236,5.695652173913043
D. Cunningham,1.0098948748301255,87.23260869565217,0.0285978035364205,8.173913043478262
K. Leonard,0.9920074248411338,79.58913043478262,0.047518455423055,5.978260869565217
C. Bosh,0.9860562171370657,91.16304347826087,0.0623124274354311,13.847826086956522
F. Melo,0.9245934875903664,1.7847826086956522,0.5,-0.0217391304347826
L. Deng,0.9235681933532089,86.4108695652174,0.0084324117446397,9.130434782608695
