player,clutch_score,gs_diff,fg_pct_diff,to_rate_diff
M. Jordan,2.3264547744998976,198.9282608695653,0.0084770852248056,23.695652173913043
K. Malone,1.8409371903053287,167.73260869565215,0.00251915068634,22.543478260869566
C. Jones,1.5514793927546566,5.428260869565218,0.7777777777777778,2.0
R. Hanson,1.4871435060349318,1.6478260869565218,0.75,-0.0652173913043478
G. Rice,1.4693456559279077,131.15869565217398,0.0115497204482077,15.58695652173913
S. O'Neal,1.3036713847558463,123.9695652173913,0.0233364838078735,18.217391304347828
K. Garnett,1.2514955813499187,121.01304347826088,0.035885447106955,19.347826086956523
S. Mitchell,1.204645071755156,93.04782608695652,0.0423622317596566,5.760869565217392
D. Manning,1.1685300738871147,107.76521739130436,0.0659288537549407,17.130434782608695
M. Finley,1.1321379560746012,103.1934782608696,-0.0371428571428571,7.760869565217392
D. Robinson,1.1086785582112635,117.4891304347826,0.0409237854833709,22.717391304347828
C. Rozier,1.070966186754719,-0.4260869565217393,0.6,1.4782608695652173
P. Myers,1.043180983771345,4.0434782608695645,0.5555555555555556,1.4782608695652173
R. Miller,1.0236267984971414,110.05869565217392,-0.0434617463015029,14.891304347826086
B. Russell,0.9538237188542409,104.88478260869567,-0.021409579745228,16.130434782608695
T. Dumas,0.9389162679176495,3.3108695652173914,0.5142857142857142,1.4565217391304348
B. Oliver,0.9348765813284129,3.3478260869565237,0.5,0.5
B. Dele,0.9246473372297636,96.80217391304348,0.0606889066371771,19.02173913043478
J. Oliver,0.9209740671579881,1.6,0.5,0.0
D. Whiteside,0.9000861182014114,0.2717391304347825,0.5,-0.0217391304347826
