player,clutch_score,gs_diff,fg_pct_diff,to_rate_diff
M. Moore,2.0544840517756815,2.0,1.0,0.0
C. Rogers,2.0540967226617757,1.9760869565217387,1.0,0.0
T. Wheeler,2.045575482155846,1.4500000000000002,1.0,0.0
S. Vrankovic,2.0387796167936787,1.0304347826086957,1.0,0.0
A. Parker,2.0358570425705707,0.85,1.0,0.0
N. Knight,1.2874967591566717,-1.2217391304347829,0.7142857142857143,2.4565217391304346
K. McCarty,1.254877710244346,0.7999999999999998,0.6666666666666666,1.0
S. Marks,1.1667974844234879,2.0500000000000003,0.625,1.5
S. Jacobson,1.1449304687015234,2.4,0.6,0.5
J. Sasser,1.1426330508617035,1.291304347826087,0.6,-0.0434782608695652
P. Aluma,0.8581440828448577,-0.5,0.5,1.0
K. Bryant,0.8281686393443655,93.6608695652174,-0.0015043989386687,15.73913043478261
D. Robinson,0.8124879607345474,78.55434782608695,0.0645202148140642,12.956521739130434
G. Trent,0.7944215893903069,56.15000000000001,0.0935528039052268,3.260869565217392
B. Davis,0.741693054901616,3.700000000000002,0.4117647058823529,0.5
C. Robinson,0.7290192386211661,70.94130434782608,0.0569065443129678,10.978260869565217
A. Davis,0.6792106138402298,66.05000000000001,0.0835750643095616,12.043478260869565
J. Barry,0.668512069393352,47.66521739130435,0.2214999207230061,12.869565217391305
S. Respert,0.6559375688609222,6.963043478260872,0.3625,1.4565217391304348
P. Grant,0.6480185056457649,-0.4847826086956524,0.4,0.4782608695652174
