player,clutch_score,gs_diff,fg_pct_diff,to_rate_diff
T. Thomas,2.052054441879363,1.85,1.0,0.0
E. Moreland,2.035047172605131,0.7999999999999998,1.0,0.0
A. Davis,2.0225794564674335,142.8434782608696,0.0437955672207641,5.478260869565217
S. Curry,1.5035400630681384,149.1804347826087,-0.020521166212964,22.02173913043478
D. Lillard,1.344316620420042,124.6869565217391,-0.0349311480317317,12.652173913043478
J. Butler,1.3296826622597337,118.90217391304346,0.0068150946204946,13.173913043478262
O. Kuzmic,1.3279224328936439,7.05,0.6666666666666666,1.9782608695652173
C. Douglas-Roberts,1.206486708267493,5.310869565217391,0.6,0.0
I. Thomas,1.176104737678461,114.59782608695652,0.0510388891683855,19.543478260869566
C. Paul,1.1703237703079121,108.88695652173912,-0.020262037340321,10.956521739130434
A. Morrow,1.1694662147516437,90.8,0.0387393229283126,5.434782608695652
A. Horford,1.1648482409572487,103.42608695652171,0.0218301435406698,11.369565217391305
J. Crawford,1.130595780913643,109.56304347826088,0.0336794289422452,16.934782608695652
C. Brewer,1.097733324010499,113.13043478260867,0.0498808004430852,21.347826086956523
N. Mirotic,1.0118871372011649,101.83913043478265,0.0665322580645161,19.28260869565217
L. Williams,1.0114279929644692,107.26304347826084,-0.0212809448103565,15.478260869565217
D. Jones,0.9562565990300965,7.832608695652176,0.4705882352941176,-0.0217391304347826
J. Teague,0.9273063503521631,102.35,0.0500713439260925,21.217391304347828
K. Irving,0.923867058225389,106.76521739130436,-0.0582169214549288,15.347826086956522
S. Bhullar,0.9055865378146356,0.6499999999999999,0.5,0.0
