player,clutch_score,gs_diff,fg_pct_diff,to_rate_diff
Zhou,2.0358570425705707,0.85,1.0,0.0
P. George,1.8079834270858894,152.76956521739135,-0.0029576377496863,14.847826086956522
G. Antetokounmpo,1.7929889069696077,170.2326086956522,0.0269235474006115,27.52173913043478
I. Hicks,1.6367984983824928,4.006521739130434,0.8,-0.0217391304347826
S. Curry,1.533718664228163,165.90434782608696,-0.0447697198024861,28.47826086956522
M. Harrell,1.5081505133101556,127.3652173913044,0.0540793306750754,15.434782608695652
K. Walker,1.472176813101925,127.67173913043482,0.0409195571877947,15.826086956521738
J. Butler,1.409786551681701,122.77608695652177,-0.0038267275414102,11.73913043478261
S. Machado,1.3322853539353896,3.8,0.6666666666666666,0.0
L. Williams,1.3304172992121557,135.84130434782614,0.007142474629823,22.695652173913043
A. Drummond,1.3102584163998257,100.85869565217388,0.0983974743800719,10.869565217391305
T. McCall,1.2853128959398923,0.9,0.6666666666666666,0.0
J. Vanderbilt,1.2819108147255207,9.263043478260869,0.6428571428571429,2.9565217391304346
A. Williams,1.2719335224506898,8.099999999999998,0.6153846153846154,0.5
J. Harden,1.2604477553498497,148.97826086956522,-0.0254781363215098,29.956521739130437
G. Payton II,1.2569931110659858,4.95,0.625,0.0
L. Aldridge,1.239925532323174,103.51304347826088,0.071187341099685,12.673913043478262
D. Eubanks,1.2275757513380934,11.02173913043478,0.6,2.4782608695652173
M. Beasley,1.203775468392567,109.78043478260872,-0.0007254929562213,11.826086956521738
T. Ross,1.1952864475358083,111.5434782608696,-0.0127140610310075,12.173913043478262
