player,clutch_score,gs_diff,fg_pct_diff,to_rate_diff
M. Jordan,2.1050431992349705,184.3608695652174,0.0124274973147153,23.5
S. Scheffler,1.9902042640272513,0.7000000000000002,1.0,1.5
K. Malone,1.6751885018939061,155.86521739130433,-0.0335368766796058,18.80434782608696
G. Rice,1.432854521369186,144.0195652173913,-0.033136957787185,20.58695652173913
S. Kerr,1.2907360305452815,109.45217391304352,-0.0050862296585555,8.282608695652174
K. Gill,1.2029744732823155,124.13913043478269,0.0174632855471355,21.347826086956523
M. Richmond,1.0954969007683433,127.78478260869568,-0.0416864843651689,22.5
F. Roberts,1.0779400046279566,6.628260869565216,0.5454545454545454,0.9347826086956522
R. Jordan,1.054427612496811,13.110869565217392,0.5142857142857142,2.9565217391304346
W. Person,1.0358705955131717,91.4891304347826,-0.0238140587213362,5.565217391304348
A. Djordjevic,1.0245978326318739,5.949999999999999,0.5333333333333334,1.4565217391304348
H. Hawkins,1.0015549663293657,89.81956521739129,0.0474387615128356,11.391304347826086
T. Brandon,0.9788001160456159,108.2608695652174,0.0032064508944654,19.08695652173913
K. Johnson,0.9607295073430364,107.5326086956522,-0.0220878474846728,17.32608695652174
G. Payton,0.9576836831357481,109.7108695652174,0.0112096074604207,21.26086956521739
T. Day,0.949500139863477,96.24782608695652,0.0373468067290858,16.02173913043478
J. King,0.9290653782690981,2.060869565217391,0.5,-0.0217391304347826
G. Hill,0.908983745018998,128.1195652173913,-0.0115055622036076,31.52173913043478
S. Smith,0.9049737415446133,101.51956521739132,0.0172285526736572,18.956521739130437
L. Krystkowiak,0.9016014892701334,1.2934782608695643,0.5,0.5
