player,clutch_score,gs_diff,fg_pct_diff,to_rate_diff
E. Bohannon,2.04630880645347,2.384782608695652,1.0,0.5
A. Iverson,1.9596386945087354,181.2065217391304,0.0203320694013558,27.39130434782609
D. Nowitzki,1.878822787039839,149.39347826086956,-0.0109111089511853,9.869565217391305
S. O'Neal,1.6942357551743208,154.1891304347826,0.0036319612590798,20.108695652173918
K. Malone,1.450712724053648,133.58478260869563,0.0203104322275305,18.28260869565217
A. Williams,1.4400319807763595,151.24782608695656,0.0120389573572856,27.93478260869565
G. Grant,1.4323328123315928,3.35,0.7142857142857143,0.0
K. Bryant,1.3523357237321951,150.93260869565216,-0.0101505706213578,29.065217391304348
C. Mobley,1.295076262307385,135.93260869565216,0.0216553819357883,25.108695652173918
R. Allen,1.268070146325394,145.0956521739131,0.0077487721941382,30.108695652173918
P. Pierce,1.1804529497678482,147.90217391304344,-0.0221089518955081,32.391304347826086
S. Marion,1.168699071539078,106.97608695652174,0.04193822131704,14.804347826086955
D. Harvey,1.0460523505936192,3.752173913043477,0.5714285714285714,2.4565217391304346
V. Carter,1.0283301763362316,116.37608695652176,-0.0442511005268095,18.217391304347828
T. Delk,0.9976872601525015,99.4673913043478,0.0214160019068,14.91304347826087
S. Francis,0.9858477735949425,109.86956521739133,-0.0093954068530339,18.76086956521739
P. Stojakovic,0.9648724322947921,102.70434782608696,-0.0592003263973888,11.565217391304348
A. Jamison,0.8962746482854921,103.88043478260866,0.0055753286184858,19.67391304347826
G. Payton,0.867015429175077,102.53913043478262,-0.0338949834007848,16.847826086956523
R. Miller,0.8656911273224704,98.66739130434784,-0.0152758428531624,16.17391304347826
