player,clutch_score,gs_diff,fg_pct_diff,to_rate_diff
J. Motley,1.5085118086611369,9.849999999999998,0.7333333333333333,2.5
D. Lillard,1.492905621182195,130.31304347826082,-0.0091610293604854,12.673913043478262
M. Harrell,1.457175935990303,126.48478260869568,0.0138913603774776,13.565217391304348
C. Paul,1.4010973281504793,123.73043478260868,0.0443771110669581,16.347826086956523
T. Cook,1.4010694563317223,9.786956521739132,0.6666666666666666,0.9782608695652174
H. Whiteside,1.3405517735556585,88.23043478260868,0.1356060606060606,5.630434782608695
L. James,1.3122190138850176,166.1391304347826,-0.0577383966244725,35.28260869565217
M. Strus,1.299890555317805,1.8,0.6666666666666666,0.0
G. Antetokounmpo,1.2951244391240389,137.44347826086954,0.0058174904942965,24.717391304347828
D. Mitchell,1.2501993584431337,128.0152173913043,-0.0191749585406302,19.02173913043478
C. Brewer,1.2490325617981297,0.4391304347826085,0.6666666666666667,1.0
N. Jokic,1.2249279066248537,125.40434782608696,-0.0213518953371352,18.26086956521739
S. Gilgeous-Alexander,1.2154375183317383,109.6434782608696,0.0596245859403753,16.065217391304348
B. Adebayo,1.204743906588232,119.59782608695647,0.0419884425751497,20.65217391304348
S. Ponds,1.1706763711000114,3.1,0.6,0.0
Z. Cheatham,1.157302834716654,3.0478260869565217,0.6,0.4347826086956521
B. Bogdanovic,1.1461987728878225,125.34565217391302,-0.0208413292394293,21.0
J. Harden,1.1183748645268756,143.33695652173913,-0.0421340905211872,30.413043478260867
J. Green,1.0679653645140046,112.62173913043478,-0.0308146856533952,15.782608695652174
R. Gobert,1.0293853292826032,92.2434782608696,-0.0276653171390013,5.913043478260869
