player,clutch_score,gs_diff,fg_pct_diff,to_rate_diff
L. James,2.1559027047672283,198.4804347826087,-0.0306202074641308,26.30434782608696
R. Bowen,2.0585334016028796,2.25,1.0,0.0
T. Gilder,2.0463853521212854,1.5,1.0,0.0
D. Nowitzki,1.7613875427413168,156.32391304347829,-0.0363868992061078,15.847826086956522
J. Smith,1.675378017656004,207.54130434782616,-0.000989621318373,50.391304347826086
J. Terry,1.474888931713235,132.6934782608696,0.0452222826553688,18.89130434782609
K. Bryant,1.4313052600294083,147.2239130434783,-0.0532374989702611,20.869565217391305
C. Landry,1.3536142938069995,135.3934782608696,0.0328796600139867,23.65217391304348
C. Anthony,1.237158432896104,120.2673913043478,0.0237666894132081,18.47826086956522
J. Johnson,1.2273404645116297,121.18913043478258,0.005006078233475,17.869565217391305
J. Crawford,1.1319282659032333,119.0826086956522,-0.0408055923173504,16.41304347826087
S. Marks,1.060660620934331,0.2065217391304347,0.5714285714285714,-0.0434782608695652
A. Ajinca,1.0393199370174055,2.026086956521739,0.5555555555555556,0.4782608695652174
K. Durant,1.0266342442689458,123.34347826086956,-0.069224786103189,20.23913043478261
D. Rose,1.0234103154578813,114.7826086956522,0.0617288809303606,25.78260869565217
D. Wade,1.0176921930042797,107.28260869565212,-0.0336495187980336,14.304347826086955
D. Gallinari,0.9891647439227076,89.89565217391305,0.0255543909973521,10.152173913043478
Z. Randolph,0.9847597514481673,100.43478260869564,0.0031710797526557,14.478260869565217
P. O'Bryant,0.9710772577883302,3.5739130434782607,0.5333333333333333,1.9782608695652173
A. Jefferson,0.9558647681020315,92.87391304347824,0.0218949546957421,12.695652173913045
