player,clutch_score,gs_diff,fg_pct_diff,to_rate_diff
D. Harvey,2.102470261619099,4.923913043478262,1.0,-0.0217391304347826
J. Butler,2.078950087234449,4.4,1.0,0.5
A. Stoudemire,2.0739635980733704,184.28913043478252,0.0400072740498271,26.695652173913043
D. Nowitzki,1.602187838695826,161.354347826087,-0.0503414714674839,23.108695652173918
R. Allen,1.5158038799246054,140.42391304347828,0.0228310786682943,20.065217391304348
M. Ginobili,1.4381714170813942,145.35652173913047,-0.0295469218791538,21.43478260869565
L. James,1.4295211765818732,147.54782608695655,-0.0491309754913855,21.43478260869565
G. Carlisle,1.295201272020747,2.400000000000001,0.6666666666666666,0.5
L. Hughes,1.2934644535586046,120.16086956521738,0.0172745694022289,15.956521739130434
C. Billups,1.2697007627322,122.19782608695654,-0.0154088710598341,15.369565217391305
T. Duncan,1.2269312495409408,123.78913043478262,-0.0213622584312239,17.282608695652172
M. Redd,1.2238589641706308,107.7217391304348,0.0549374049374049,14.326086956521738
S. O'Neal,1.2108438297076238,123.8608695652174,-0.0178985107556536,18.15217391304348
D. Marshall,1.1697816826108256,87.25217391304346,0.0565920644352016,4.826086956521739
M. Bibby,1.1348203943983348,107.29130434782611,0.0221418791058323,14.608695652173914
T. McGrady,1.1321654343041136,117.96304347826089,-0.0320995060101551,16.456521739130434
S. Marion,1.1081074693984314,104.25652173913043,-0.0018064025425455,11.956521739130434
G. Arenas,1.095369666541034,141.66739130434783,-0.0136637123504827,32.5
A. Daniels,1.079060659246845,106.94565217391306,0.0551920141751899,18.93478260869565
W. Szczerbiak,1.0403485028829293,106.91739130434782,-0.0270877732359757,13.826086956521738
