player,clutch_score,gs_diff,fg_pct_diff,to_rate_diff
D. Nowitzki,2.6531009847923777,219.9717391304348,-0.0375650638449273,20.58695652173913
L. James,2.171965036327744,198.91956521739127,0.0136469221835075,29.456521739130437
S. Marion,2.12367813061333,160.68260869565216,0.0163172308117007,9.847826086956522
K. Bryant,2.0751034295930633,193.4717391304348,-0.0518733855668845,24.630434782608692
R. Holcomb,2.03265277444644,0.6521739130434782,1.0,0.0
M. Walsh,2.006871660310324,-0.05,1.0,0.5
D. Zimmerman,1.9834714335970536,0.2456521739130432,1.0,1.4782608695652173
D. Wade,1.94721371818351,189.85434782608704,-0.0300920345448614,28.73913043478261
G. Arenas,1.7718552529428688,177.21521739130438,-0.0523598820058996,25.97826086956522
J. Sampson,1.4566289112947808,4.85,0.7142857142857143,0.0
W. Szczerbiak,1.426261133163064,113.37608695652176,0.0499082648960336,10.08695652173913
J. Smith,1.3703449173492164,139.36521739130438,0.0515025856181091,26.76086956521739
R. Allen,1.2670602036133563,132.24347826086958,-0.00400504338797,22.0
S. Ford,1.232201351212037,-0.6000000000000003,0.6666666666666666,1.0
M. Redd,1.1656486556235108,130.8760869565218,-0.0903048629066421,18.0
A. Nocioni,1.1587918549931866,106.33478260869566,0.0224197843401836,13.26086956521739
V. Carter,1.1529705140834547,131.35869565217394,-0.0290865817039588,23.5
E. Brand,1.1137700039589506,111.78478260869568,-0.0356052315831252,13.347826086956522
C. Bosh,1.0925452633428923,108.4217391304348,0.0516790342117853,19.02173913043478
M. James,1.085814781517705,119.46521739130436,-0.0176022176022175,20.043478260869566
