player,clutch_score,gs_diff,fg_pct_diff,to_rate_diff
L. James,2.0976665493222835,210.73695652173916,0.0116544248311811,38.52173913043478
D. Wagner,2.0230690596191163,0.9500000000000002,1.0,0.5
C. Bosh,1.6337126849824097,133.3391304347826,0.0632435953104646,15.152173913043478
J. Hodge,1.5189409714635693,4.539130434782607,0.75,0.4565217391304348
K. Bryant,1.4703143593541625,156.68695652173912,-0.0675255778704054,23.717391304347828
D. Nowitzki,1.4259784027925906,145.41304347826085,-0.039531057178116,21.108695652173918
V. Carter,1.4105981873815274,152.18478260869563,-0.0088636363636363,27.847826086956523
M. Okur,1.3916814300225184,120.40652173913044,0.0004440004440004,11.369565217391305
C. Boozer,1.3881420149845431,136.1826086956522,0.0322444597806916,22.847826086956523
J. Smith,1.3768361318951734,165.1152173913044,-0.0011485042735042,36.891304347826086
C. Billups,1.3454569104619722,120.82608695652168,0.0133278486219662,14.217391304347826
M. Ginobili,1.2865357203017491,133.85,0.030052699704142,24.89130434782609
G. Arenas,1.2344219747945122,134.26521739130433,-0.0396825396825396,21.47826086956522
S. Marion,1.2020145824106356,105.02173913043478,-0.0134441162806132,8.217391304347826
L. Deng,1.0550925624774976,103.56956521739131,0.0046220133176654,13.91304347826087
L. Barbosa,1.0371492200177777,112.04565217391304,-0.0217265200653904,17.23913043478261
R. Lewis,1.0219113200194876,100.44130434782608,-0.0381986754966887,9.956521739130434
L. Schenscher,1.0180688317703703,5.156521739130434,0.523076923076923,0.4347826086956521
P. Mensah-Bonsu,0.9839106650804031,8.030434782608697,0.5192307692307693,2.9347826086956523
Z. Randolph,0.9628139709946832,108.07391304347826,0.0205241424424547,20.89130434782609
