player,clutch_score,gs_diff,fg_pct_diff,to_rate_diff
R. LaRue,2.0474121500769753,1.4086956521739131,1.0,-0.0869565217391304
M. Pope,2.036257417792246,0.758695652173913,1.0,-0.0652173913043478
P. Stojakovic,1.6211355536030085,135.22173913043483,-0.0492415666742133,7.8478260869565215
A. Jamison,1.544237522983849,122.88913043478254,0.0477836395609726,11.173913043478262
K. Garnett,1.5124477621079635,148.67608695652174,-0.0407359829418344,19.847826086956523
C. Parks,1.2732921826729637,1.0086956521739128,0.6666666666666667,0.4782608695652174
J. Sampson,1.2711443241196816,4.67608695652174,0.631578947368421,-0.1304347826086956
S. O'Neal,1.2639557979469318,119.68478260869564,0.0076043453401943,15.956521739130434
A. Kirilenko,1.160768990823482,107.97391304347823,0.0690453826061222,17.76086956521739
M. Ginobili,1.1541422032118072,103.7608695652174,0.072201809489945,15.869565217391305
K. Bryant,1.1178091933178456,138.08043478260873,-0.0310136554621848,28.347826086956523
M. Redd,1.0989844086324567,103.3608695652174,-0.0097003582672891,11.152173913043478
S. Cassell,1.0944154211850403,123.2021739130435,-0.0097920572020659,22.456521739130437
J. O'Neal,1.0735300387932478,102.17391304347828,-0.0333068362480127,9.521739130434783
M. Bibby,1.0563585378166782,105.66739130434784,-0.0393493411029012,11.608695652173914
K. Perkins,0.9815716219521435,5.15,0.5333333333333333,2.5
J. Posey,0.9603372654666689,108.99565217391309,-0.0802974379565425,13.608695652173914
R. Hamilton,0.9130050074631999,114.43478260869564,0.0074662813102119,25.17391304347826
L. Smith,0.9047766678491961,0.6000000000000001,0.5,0.0
H. Fuller,0.8996778898083737,1.0586956521739137,0.5,0.4347826086956521
