player,clutch_fg_pct,normal_fg_pct,fg_pct_diff,clutch_to_rate,normal_to_rate,to_rate_diff,clutch_game_score_min,normal_game_score_min,gs_diff,year
C. Mihm,0.4594594594594595,0.413716814159292,0.04574264530016747,5.5,1.8478260869565217,3.6521739130434785,19.65,3.528260869565216,16.121739130434783,2002
A. Miller,0.4099099099099099,0.46537059538274606,-0.05546068547283617,27.0,4.1521739130434785,22.847826086956523,73.30000000000001,11.173913043478262,62.126086956521746,2002
A. Walker,0.376940133037694,0.4026974951830443,-0.025757362145350293,32.0,5.260869565217392,26.73913043478261,108.65,16.676086956521743,91.97391304347826,2002
T. Battie,0.5106382978723404,0.5366492146596858,-0.02601091678734546,5.5,1.108695652173913,4.391304347826087,44.54999999999998,7.410869565217392,37.139130434782594,2002
M. Doleac,0.4838709677419355,0.40384615384615385,0.08002481389578164,4.0,0.6304347826086957,3.369565217391304,8.049999999999999,1.3695652173913044,6.680434782608694,2002
P. Pierce,0.4170124481327801,0.44256518675123324,-0.02555273861845314,39.5,4.8478260869565215,34.65217391304348,210.45,22.29347826086956,188.15652173913043,2002
L. Murray,0.4423076923076923,0.43493975903614457,0.007367933271547722,10.5,2.608695652173913,7.891304347826087,56.249999999999986,10.971739130434786,45.2782608695652,2002
E. Williams,0.3717948717948718,0.40399002493765584,-0.03219515314278404,11.0,1.826086956521739,9.173913043478262,23.80000000000001,5.482608695652174,18.317391304347836,2002
K. Anderson,0.39545454545454545,0.443001443001443,-0.04754689754689756,15.0,2.5434782608695654,12.456521739130434,46.45000000000002,7.267391304347828,39.18260869565219,2002
W. Person,0.4528301886792453,0.5031847133757962,-0.050354524696550884,2.5,1.5,1.0,63.10000000000001,13.473913043478262,49.626086956521746,2002
B. Skinner,0.65,0.5081967213114754,0.1418032786885246,4.5,0.717391304347826,3.782608695652174,22.800000000000004,2.1934782608695658,20.60652173913044,2002
V. Potapenko,0.43661971830985913,0.4608695652173913,-0.02424984690753218,6.0,1.108695652173913,4.891304347826087,19.75,3.4369565217391296,16.31304347826087,2002
J. Johnson,0.4918032786885246,0.4134199134199134,0.07838336526861117,8.0,1.1956521739130435,6.804347826086957,41.900000000000006,4.406521739130436,37.49347826086957,2002
J. Jones,0.40860215053763443,0.4647577092511013,-0.05615555871346689,9.5,1.3043478260869565,8.195652173913043,62.05000000000001,5.928260869565217,56.1217391304348,2002
M. Palacio,0.5087719298245614,0.3375796178343949,0.17119231199016655,7.0,0.5652173913043478,6.434782608695652,24.85,0.9434782608695648,23.906521739130437,2002
B. Stith,0.38571428571428573,0.3644067796610169,0.02130750605326881,4.0,0.4782608695652174,3.5217391304347827,23.299999999999994,1.3543478260869564,21.945652173913036,2002
B. Coles,0.4230769230769231,0.3617021276595745,0.06137479541734858,8.0,0.32608695652173914,7.673913043478261,7.649999999999999,0.5826086956521739,7.067391304347825,2002
M. Blount,0.2727272727272727,0.4827586206896552,-0.2100313479623825,6.0,0.2608695652173913,5.739130434782608,5.1,0.7956521739130438,4.304347826086956,2002
W. McCarty,0.527027027027027,0.4027777777777778,0.12424924924924918,4.5,0.3695652173913043,4.130434782608695,32.199999999999996,1.6782608695652173,30.521739130434778,2002
R. Davis,0.5176848874598071,0.4574468085106383,0.06023807894916883,31.5,1.8478260869565217,29.652173913043477,115.84999999999997,5.3152173913043494,110.53478260869562,2002
T. Langdon,0.3894736842105263,0.4074074074074074,-0.01793372319688108,11.0,0.391304347826087,10.608695652173912,26.549999999999997,0.6304347826086958,25.919565217391302,2002
D. Diop,0.47368421052631576,0.3,0.17368421052631577,6.0,0.0,6.0,-2.8999999999999986,0.004347826086956516,-2.9043478260869553,2002
J. Forte,0.1,0.0,0.1,1.5,0.0,1.5,-1.2499999999999998,0.019565217391304346,-1.2695652173913041,2002
K. Brown,0.36,0.3894736842105263,-0.02947368421052632,7.0,0.782608695652174,6.217391304347826,30.14999999999999,1.8956521739130436,28.25434782608695,2002
F. Spencer,0.0,0.2727272727272727,-0.2727272727272727,1.0,0.21739130434782608,0.782608695652174,-2.4,-0.17391304347826086,-2.226086956521739,2002
C. Laettner,0.4918032786885246,0.4584717607973422,0.03333151789118238,3.5,1.6956521739130435,1.8043478260869565,23.400000000000006,3.9108695652173906,19.489130434782616,2002
L. Sprewell,0.40978593272171254,0.40201465201465203,0.007771280707060513,24.0,3.8043478260869565,20.195652173913043,88.00000000000001,10.95,77.05000000000001,2002
C. Alexander,0.5052631578947369,0.46174142480211083,0.043521733092626025,6.0,1.0434782608695652,4.956521739130435,33.8,4.430434782608696,29.3695652173913,2002
J. White,0.6666666666666666,0.5287356321839081,0.13793103448275856,1.5,1.3478260869565217,0.15217391304347827,15.149999999999999,4.717391304347826,10.432608695652172,2002
M. Jordan,0.37666666666666665,0.427734375,-0.05106770833333335,20.0,2.652173913043478,17.347826086956523,57.94999999999999,10.900000000000002,47.04999999999998,2002
R. Hamilton,0.3696682464454976,0.4513172966781214,-0.08164905023262381,15.5,2.1739130434782608,13.326086956521738,59.64999999999999,10.27173913043478,49.37826086956521,2002
K. Thomas,0.47774480712166173,0.4881118881118881,-0.010367080990226374,37.5,4.804347826086956,32.69565217391305,115.0,21.55652173913043,93.44347826086957,2002
A. Houston,0.42765273311897106,0.4393939393939394,-0.01174120627496833,23.0,2.6956521739130435,20.304347826086957,88.65,12.508695652173914,76.1413043478261,2002
M. Jackson,0.38028169014084506,0.43322475570032576,-0.052943065559480695,19.0,3.0869565217391304,15.91304347826087,38.75000000000001,6.969565217391303,31.780434782608705,2002
C. Weatherspoon,0.41304347826086957,0.41944444444444445,-0.0064009661835748854,3.5,0.8695652173913043,2.630434782608696,31.500000000000007,5.473913043478262,26.026086956521745,2002
O. Harrington,0.5357142857142857,0.5236686390532544,0.01204564666103125,12.0,1.5434782608695652,10.456521739130435,36.0,4.745652173913043,31.254347826086956,2002
P. Jones,0.45918367346938777,0.4317073170731707,0.02747635639621704,17.0,1.173913043478261,15.826086956521738,34.50000000000001,5.652173913043477,28.84782608695653,2002
S. Anderson,0.39344262295081966,0.40239043824701193,-0.008947815296192263,17.0,1.3695652173913044,15.630434782608695,31.15,2.2891304347826082,28.860869565217392,2002
C. Ward,0.3333333333333333,0.4,-0.06666666666666671,14.0,1.0217391304347827,12.978260869565217,25.10000000000001,2.0782608695652174,23.021739130434792,2002
C. Whitney,0.3308270676691729,0.4397705544933078,-0.1089434868241349,8.0,1.5,6.5,49.949999999999996,7.271739130434782,42.678260869565214,2002
T. Nesby,0.4566929133858268,0.42517006802721086,0.031522845358615936,7.5,0.7391304347826086,6.760869565217392,46.249999999999986,3.4434782608695653,42.80652173913042,2002
K. Van Horn,0.3992248062015504,0.4337686567164179,-0.034543850514867525,13.0,3.369565217391304,9.630434782608695,63.19999999999999,13.582608695652175,49.61739130434781,2002
K. Kittles,0.39634146341463417,0.47076612903225806,-0.0744246656176239,9.0,2.347826086956522,6.6521739130434785,49.24999999999999,15.345652173913045,33.90434782608695,2002
J. Tinsley,0.34065934065934067,0.3936348408710218,-0.052975500211681126,23.5,5.108695652173913,18.391304347826086,26.300000000000004,2.3717391304347832,23.92826086956522,2002
J. O'Neal,0.4470588235294118,0.48532494758909855,-0.03826612405968677,20.0,3.217391304347826,16.782608695652172,81.35000000000002,12.936956521739134,68.41304347826089,2002
T. MacCulloch,0.5675675675675675,0.5205992509363296,0.046968316631237905,3.0,1.8043478260869565,1.1956521739130435,19.000000000000004,8.102173913043481,10.897826086956522,2002
J. Rose,0.45843828715365237,0.4533459000942507,0.005092387059401682,24.5,3.3043478260869565,21.195652173913043,123.49999999999997,12.123913043478264,111.3760869565217,2002
J. Foster,0.4666666666666667,0.4495677233429395,0.01709894332372719,9.0,1.5217391304347827,7.478260869565217,24.049999999999997,5.634782608695652,18.415217391304346,2002
K. Martin,0.4488888888888889,0.4543707973102786,-0.005481908421389681,19.5,4.021739130434782,15.478260869565219,66.75,10.467391304347826,56.28260869565217,2002
R. Miller,0.41964285714285715,0.4689119170984456,-0.049269059955588446,16.0,2.217391304347826,13.782608695652174,102.35,14.27391304347826,88.07608695652173,2002
J. Kidd,0.3582089552238806,0.41100917431192663,-0.05280021908804605,39.5,5.956521739130435,33.54347826086956,97.95000000000005,12.643478260869562,85.30652173913049,2002
A. Williams,0.42480211081794195,0.45174708818635606,-0.026944977368414114,32.0,4.260869565217392,27.73913043478261,109.10000000000002,13.067391304347826,96.0326086956522,2002
R. Jefferson,0.45652173913043476,0.4589473684210526,-0.002425629290617848,16.0,2.1956521739130435,13.804347826086957,83.55,5.736956521739131,77.81304347826087,2002
A. Croshere,0.4744525547445255,0.3867069486404834,0.08774560610404214,12.5,1.0434782608695652,11.456521739130435,54.14999999999999,3.802173913043478,50.347826086956516,2002
A. Harrington,0.4740740740740741,0.47564469914040114,-0.0015706250663270471,14.5,1.065217391304348,13.434782608695652,39.199999999999996,4.682608695652175,34.51739130434782,2002
L. Harris,0.48847926267281105,0.45916114790286977,0.029318114769941284,13.5,1.0869565217391304,12.41304347826087,100.14999999999999,6.747826086956524,93.40217391304347,2002
T. Best,0.4378698224852071,0.44126074498567336,-0.0033909225004662424,16.0,1.4565217391304348,14.543478260869565,46.10000000000001,3.8847826086956556,42.21521739130435,2002
D. Dial,0.32786885245901637,0.3559322033898305,-0.028063350930814135,5.0,0.13043478260869565,4.869565217391305,8.400000000000002,0.4217391304347827,7.9782608695652195,2002
J. Bender,0.3504273504273504,0.4584527220630373,-0.10802537163568687,13.5,1.608695652173913,11.891304347826086,15.900000000000006,4.908695652173913,10.991304347826093,2002
A. DeClercq,0.5652173913043478,0.39805825242718446,0.16715913887716333,8.5,0.391304347826087,8.108695652173912,11.250000000000007,0.7413043478260871,10.50869565217392,2002
A. Davis,0.4072164948453608,0.4324644549763033,-0.025247960130942493,21.5,2.739130434782609,18.76086956521739,59.900000000000006,11.410869565217393,48.48913043478261,2002
G. Hill,0.53125,0.4049079754601227,0.1263420245398773,3.0,0.6739130434782609,2.3260869565217392,10.25,2.1499999999999995,8.100000000000001,2002
V. Carter,0.4061433447098976,0.4339250493096647,-0.027781704599767088,18.0,2.5652173913043477,15.434782608695652,74.30000000000001,12.486956521739133,61.81304347826088,2002
T. McGrady,0.44984802431610943,0.45178041543026703,-0.0019323911141576056,21.5,3.4565217391304346,18.043478260869566,124.30000000000001,20.273913043478263,104.02608695652175,2002
D. Armstrong,0.3930635838150289,0.4295977011494253,-0.03653411733439638,18.5,3.152173913043478,15.347826086956522,67.35000000000001,10.29565217391304,57.05434782608697,2002
H. Olajuwon,0.4,0.4821917808219178,-0.0821917808219178,9.0,1.8695652173913044,7.130434782608695,12.55,4.878260869565217,7.6717391304347835,2002
H. Grant,0.5,0.507399577167019,-0.007399577167019,4.0,0.9782608695652174,3.0217391304347827,27.05,8.691304347826087,18.358695652173914,2002
M. Peterson,0.4177215189873418,0.4370257966616085,-0.019304277674266734,7.0,1.7173913043478262,5.282608695652174,43.7,8.082608695652175,35.61739130434783,2002
P. Ewing,0.4,0.4452296819787986,-0.045229681978798564,5.0,1.2173913043478262,3.782608695652174,19.000000000000004,3.2956521739130427,15.704347826086961,2002
K. Clark,0.4484536082474227,0.5071542130365659,-0.05870060478914324,20.5,2.4565217391304346,18.043478260869566,54.65000000000002,8.997826086956524,45.6521739130435,2002
P. Garrity,0.46153846153846156,0.41225165562913907,0.049286805909322495,10.5,1.0869565217391304,9.41304347826087,72.34999999999998,7.439130434782611,64.91086956521737,2002
T. Hudson,0.4423076923076923,0.4246823956442831,0.017625296663409173,35.5,2.1739130434782608,33.32608695652174,86.75000000000001,5.280434782608697,81.46956521739132,2002
E. Montross,0.5,0.38181818181818183,0.11818181818181817,2.5,0.43478260869565216,2.0652173913043477,4.25,0.38478260869565223,3.865217391304348,2002
B. Outlaw,0.5967741935483871,0.5443037974683544,0.05247039608003268,8.5,1.7173913043478262,6.782608695652174,27.749999999999993,3.226086956521739,24.523913043478252,2002
J. Williams,0.3888888888888889,0.41813380281690143,-0.02924491392801254,31.5,4.8478260869565215,26.652173913043477,72.05000000000001,12.210869565217392,59.83913043478262,2002
C. Childs,0.35135135135135137,0.3305439330543933,0.02080741829695809,24.0,2.0652173913043477,21.934782608695652,8.900000000000006,0.26304347826087066,8.636956521739135,2002
