player,clutch_fg_pct,normal_fg_pct,fg_pct_diff,clutch_to_rate,normal_to_rate,to_rate_diff,clutch_game_score_min,normal_game_score_min,gs_diff,year
T. McGrady,0.4460093896713615,0.45940721649484534,-0.013397826823483838,31.5,3.4347826086956523,28.065217391304348,164.25,26.430434782608696,137.8195652173913,2003
G. Hill,0.48214285714285715,0.4940239043824701,-0.011881047239612974,7.0,1.5217391304347827,5.478260869565217,25.299999999999997,4.17608695652174,21.123913043478257,2003
K. Van Horn,0.45525291828793774,0.4774436090225564,-0.022190690734618657,22.0,2.869565217391304,19.130434782608695,86.90000000000003,11.36304347826087,75.53695652173917,2003
A. Iverson,0.412573673870334,0.4135554279149914,-0.0009817540446573902,37.0,5.543478260869565,31.456521739130434,161.5,21.313043478260866,140.18695652173915,2003
P. Burke,0.3557692307692308,0.40594059405940597,-0.050171363290175186,7.0,0.8043478260869565,6.195652173913043,13.849999999999994,1.1347826086956525,12.715217391304343,2003
A. McKie,0.4223300970873786,0.4497153700189753,-0.027385272931596705,18.5,1.891304347826087,16.608695652173914,67.0,7.297826086956522,59.70217391304348,2003
T. MacCulloch,0.5,0.5229357798165137,-0.022935779816513735,0.5,0.717391304347826,-0.21739130434782605,8.850000000000003,3.2913043478260877,5.558695652173915,2003
D. Armstrong,0.430622009569378,0.40376569037656906,0.026856319192808953,25.5,2.739130434782609,22.76086956521739,89.20000000000002,5.636956521739133,83.56304347826088,2003
H. Grant,0.3333333333333333,0.5454545454545454,-0.2121212121212121,0.5,0.0,0.5,-0.19999999999999996,0.3586956521739132,-0.5586956521739131,2003
M. Miller,0.3901098901098901,0.4460856720827179,-0.055975781972827765,14.0,2.108695652173913,11.891304347826086,43.90000000000002,8.904347826086958,34.99565217391306,2003
S. Kemp,0.47058823529411764,0.40829694323144106,0.062291292062676584,9.0,1.9130434782608696,7.086956521739131,16.449999999999996,4.841304347826088,11.608695652173907,2003
B. Skinner,0.4126984126984127,0.575091575091575,-0.16239316239316237,5.5,1.1521739130434783,4.3478260869565215,20.799999999999997,5.595652173913044,15.204347826086952,2003
P. Garrity,0.32653061224489793,0.4425385934819897,-0.11600798123709177,13.5,1.1956521739130435,12.304347826086957,28.449999999999996,8.265217391304347,20.18478260869565,2003
E. Snow,0.5081967213114754,0.4283513097072419,0.07984541160423353,23.0,3.760869565217391,19.23913043478261,126.95000000000005,7.821739130434781,119.12826086956527,2003
J. Salmons,0.4727272727272727,0.3448275862068966,0.12789968652037614,6.0,0.41304347826086957,5.586956521739131,20.200000000000003,0.11956521739130435,20.080434782608698,2003
R. Humphrey,0.2,0.35714285714285715,-0.15714285714285714,4.0,0.32608695652173914,3.6739130434782608,-2.45,0.13043478260869573,-2.580434782608696,2003
A. DeClercq,0.4782608695652174,0.5565217391304348,-0.07826086956521738,10.0,1.5869565217391304,8.41304347826087,13.600000000000009,3.0847826086956505,10.515217391304358,2003
J. Vaughn,0.43617021276595747,0.44285714285714284,-0.006686930091185372,9.0,1.9130434782608696,7.086956521739131,20.25,3.1673913043478263,17.082608695652173,2003
M. Bryant,0.25,0.26666666666666666,-0.016666666666666663,1.0,0.10869565217391304,0.8913043478260869,-1.35,-0.06086956521739134,-1.2891304347826087,2003
A. Long,0.3103448275862069,0.41304347826086957,-0.10269865067466266,3.5,0.2826086956521739,3.217391304347826,-0.7499999999999978,0.12173913043478264,-0.8717391304347805,2003
J. Sasser,0.3069306930693069,0.30973451327433627,-0.0028038202050293393,9.0,0.4782608695652174,8.521739130434783,22.40000000000001,0.9978260869565215,21.402173913043487,2003
V. Divac,0.43478260869565216,0.4831804281345566,-0.04839781943890442,10.5,3.1956521739130435,7.304347826086957,32.150000000000006,9.769565217391307,22.3804347826087,2003
D. Miles,0.32231404958677684,0.42994241842610365,-0.1076283688393268,19.5,3.0217391304347827,16.47826086956522,-0.2499999999999929,3.9347826086956523,-4.184782608695645,2003
D. Diop,0.30612244897959184,0.37142857142857144,-0.0653061224489796,9.0,0.8260869565217391,8.173913043478262,-2.3000000000000007,0.18478260869565155,-2.484782608695652,2003
B. Jackson,0.44029850746268656,0.473421926910299,-0.033123419447612434,19.5,1.826086956521739,17.67391304347826,84.55000000000001,9.147826086956522,75.40217391304348,2003
R. Davis,0.4094955489614243,0.4095322153574581,-3.666639603377986e-05,27.0,4.8478260869565215,22.152173913043477,105.85000000000002,10.145652173913044,95.70434782608697,2003
B. Coles,0.4117647058823529,0.2892561983471074,0.1225085075352455,5.5,0.3695652173913043,5.130434782608695,8.95,0.3804347826086961,8.569565217391304,2003
H. Turkoglu,0.43209876543209874,0.4050179211469534,0.027080844285145345,12.5,0.6521739130434783,11.847826086956522,48.70000000000001,3.1608695652173915,45.53913043478262,2003
P. Stojakovic,0.42934782608695654,0.48954372623574144,-0.0601959001487849,9.5,2.0434782608695654,7.456521739130435,78.40000000000002,19.495652173913044,58.904347826086976,2003
T. Hill,0.45714285714285713,0.43103448275862066,0.026108374384236466,3.5,1.4565217391304348,2.0434782608695654,12.0,3.22608695652174,8.77391304347826,2003
C. Webber,0.43465045592705165,0.4721549636803874,-0.03750450775333575,19.0,4.3478260869565215,14.652173913043478,76.10000000000001,15.191304347826089,60.90869565217392,2003
M. Stewart,0.34782608695652173,0.42857142857142855,-0.08074534161490682,3.0,0.08695652173913043,2.9130434782608696,0.15000000000000213,0.11956521739130442,0.03043478260869771,2003
M. Palacio,0.4722222222222222,0.4050632911392405,0.06715893108298171,11.0,2.369565217391304,8.630434782608695,22.799999999999997,1.6543478260869557,21.145652173913042,2003
G. Wallace,0.4891304347826087,0.4895833333333333,-0.00045289855072461194,12.5,0.45652173913043476,12.043478260869565,24.6,1.223913043478261,23.37608695652174,2003
J. Jones,0.45643153526970953,0.42217484008528783,0.034256695184421704,18.0,1.5434782608695652,16.456521739130434,79.7,5.415217391304351,74.28478260869565,2003
K. Clark,0.5149253731343284,0.49441340782122906,0.020511965313099345,13.5,1.7391304347826086,11.76086956521739,50.09999999999999,4.384782608695653,45.715217391304336,2003
C. Boozer,0.5352112676056338,0.5357142857142857,-0.0005030181086519425,10.0,1.8043478260869565,8.195652173913043,66.5,8.884782608695653,57.61521739130435,2003
D. Jones,0.34408602150537637,0.41025641025641024,-0.06617038875103387,4.5,0.30434782608695654,4.195652173913043,20.8,1.3521739130434782,19.44782608695652,2003
S. Pollard,0.3333333333333333,0.4523809523809524,-0.11904761904761907,2.5,0.3695652173913043,2.130434782608696,10.000000000000002,1.03695652173913,8.963043478260872,2003
S. Parker,0.4409448818897638,0.3791469194312796,0.06179796245848418,22.5,1.9130434782608696,20.58695652173913,44.849999999999994,0.7913043478260874,44.05869565217391,2003
S. Samake,0.8333333333333334,0.2777777777777778,0.5555555555555556,0.0,0.043478260869565216,-0.043478260869565216,5.750000000000001,-0.056521739130434775,5.806521739130436,2003
D. Fisher,0.5037593984962406,0.4368279569892473,0.06693144150699332,8.0,2.0869565217391304,5.913043478260869,50.90000000000002,9.386956521739132,41.51304347826089,2003
T. Duncan,0.46272493573264784,0.5314487632508834,-0.06872382751823558,34.5,5.543478260869565,28.956521739130434,140.65,27.045652173913048,113.60434782608695,2003
K. Bryant,0.42,0.45886654478976235,-0.03886654478976237,32.0,5.782608695652174,26.217391304347828,197.95,25.597826086956527,172.35217391304346,2003
B. Bowen,0.47058823529411764,0.4397031539888683,0.030885081305249362,7.0,1.5869565217391304,5.413043478260869,25.949999999999996,7.184782608695653,18.765217391304343,2003
T. Parker,0.4065934065934066,0.4597285067873303,-0.0531351001939237,22.5,4.3478260869565215,18.152173913043477,74.89999999999999,12.086956521739133,62.81304347826086,2003
D. George,0.4336734693877551,0.37900874635568516,0.05466472303206993,12.5,1.1304347826086956,11.369565217391305,71.4,3.0782608695652174,68.32173913043479,2003
S. Smith,0.34444444444444444,0.38666666666666666,-0.04222222222222222,6.5,0.6956521739130435,5.804347826086957,22.55,2.873913043478262,19.67608695652174,2003
D. Robinson,0.5694444444444444,0.4721030042918455,0.09734144015259893,8.5,1.9565217391304348,6.543478260869565,46.39999999999999,8.843478260869567,37.556521739130424,2003
R. Horry,0.3695652173913043,0.3773148148148148,-0.007749597423510501,12.5,2.260869565217391,10.23913043478261,43.900000000000006,4.713043478260871,39.186956521739134,2003
T. Murray,0.3870967741935484,0.275,0.11209677419354835,3.5,0.15217391304347827,3.3478260869565215,5.1,-0.030434782608695622,5.130434782608695,2003
M. Rose,0.47257383966244726,0.4405594405594406,0.032014399103006685,24.0,3.5869565217391304,20.41304347826087,92.85000000000002,7.460869565217391,85.38913043478263,2003
S. Walker,0.2894736842105263,0.43983402489626555,-0.15036034068573922,4.0,1.108695652173913,2.891304347826087,2.25,3.158695652173912,-0.908695652173912,2003
S. Claxton,0.3917525773195876,0.49019607843137253,-0.0984435011117849,12.0,0.7391304347826086,11.26086956521739,20.200000000000003,2.0369565217391306,18.16304347826087,2003
D. Ferry,0.323943661971831,0.35802469135802467,-0.03408102938619367,9.5,0.2826086956521739,9.217391304347826,0.15000000000000213,0.5978260869565216,-0.4478260869565195,2003
M. Ginobili,0.42780748663101603,0.41878172588832485,0.00902576074269118,21.5,2.0217391304347827,19.47826086956522,77.54999999999998,5.3500000000000005,72.19999999999999,2003
B. Shaw,0.36129032258064514,0.3870967741935484,-0.025806451612903236,13.5,0.782608695652174,12.717391304347826,25.75,1.11304347826087,24.63695652173913,2003
J. Pargo,0.40625,0.3584905660377358,0.047759433962264175,7.5,0.32608695652173914,7.173913043478261,7.900000000000006,0.1282608695652175,7.7717391304347885,2003
S. Medvedenko,0.46551724137931033,0.4319526627218935,0.033564578657416855,7.5,0.5434782608695652,6.956521739130435,25.750000000000007,1.0717391304347823,24.678260869565225,2003
S. Jackson,0.4225941422594142,0.43214285714285716,-0.009548714883442944,17.5,4.543478260869565,12.956521739130434,91.44999999999999,8.713043478260873,82.73695652173912,2003
K. Rush,0.4126984126984127,0.3741496598639456,0.03854875283446707,14.0,0.8260869565217391,13.173913043478262,18.950000000000003,0.2630434782608696,18.686956521739134,2003
S. Kerr,0.45794392523364486,0.425,0.032943925233644866,6.5,0.5,6.0,42.05,1.8108695652173912,40.23913043478261,2003
T. Battie,0.4868421052631579,0.5545977011494253,-0.0677555958862674,6.5,0.9130434782608695,5.586956521739131,36.550000000000004,6.236956521739132,30.313043478260873,2003
J. Rose,0.41504854368932037,0.4022203245089667,0.01282821918035365,32.5,4.782608695652174,27.717391304347828,115.40000000000003,10.58695652173913,104.81304347826091,2003
A. Walker,0.3557951482479784,0.40029433406916853,-0.04449918582119011,26.5,5.304347826086956,21.195652173913043,61.55000000000001,11.806521739130433,49.74347826086958,2003
T. Chandler,0.6714285714285714,0.5072463768115942,0.16418219461697714,9.5,2.5217391304347827,6.978260869565217,40.2,6.31304347826087,33.88695652173913,2003
P. Pierce,0.41452991452991456,0.4145785876993166,-4.867316940204702e-05,39.0,5.521739130434782,33.47826086956522,158.95000000000002,19.539130434782606,139.4108695652174,2003
T. Hassell,0.3582089552238806,0.36923076923076925,-0.011021814006888675,6.5,1.5217391304347827,4.978260869565217,11.7,1.1891304347826097,10.510869565217389,2003
E. Curry,0.6164383561643836,0.58,0.03643835616438362,7.0,2.6739130434782608,4.326086956521739,42.400000000000006,7.6000000000000005,34.800000000000004,2003
J. Williams,0.40083507306889354,0.425625,-0.024789926931106432,42.0,7.673913043478261,34.32608695652174,123.30000000000001,18.643478260869568,104.65652173913044,2003
E. Williams,0.373015873015873,0.44692737430167595,-0.07391150128580293,14.0,1.7608695652173914,12.23913043478261,33.80000000000001,8.532608695652176,25.267391304347836,2003
