player,clutch_fg_pct,normal_fg_pct,fg_pct_diff,clutch_to_rate,normal_to_rate,to_rate_diff,clutch_game_score_min,normal_game_score_min,gs_diff,year
A. Horford,0.5121107266435986,0.49714285714285716,0.014967869500741415,14.5,2.0652173913043477,12.434782608695652,112.69999999999997,13.919565217391305,98.78043478260867,2016
A. Drummond,0.5819209039548022,0.5090715048025614,0.07284939915224087,13.0,2.891304347826087,10.108695652173914,95.5,15.282608695652167,80.21739130434783,2016
K. Bazemore,0.4143646408839779,0.4345864661654135,-0.020221825281435624,19.5,2.369565217391304,17.130434782608695,61.150000000000006,9.282608695652176,51.867391304347834,2016
M. Morris Sr.,0.39819004524886875,0.4461738002594034,-0.047983755010534646,13.5,2.5652173913043477,10.934782608695652,68.6,10.54565217391304,58.05434782608695,2016
P. Millsap,0.44144144144144143,0.4709480122324159,-0.029506570790974462,13.5,4.130434782608695,9.369565217391305,99.6,16.754347826086956,82.84565217391304,2016
K. Caldwell-Pope,0.3925233644859813,0.42839195979899497,-0.035868595313013674,10.5,1.8695652173913044,8.630434782608695,62.75000000000003,11.191304347826094,51.55869565217394,2016
R. Jackson,0.3977272727272727,0.44820295983086683,-0.050475687103594125,24.5,4.0,20.5,101.60000000000002,10.26304347826087,91.33695652173915,2016
J. Teague,0.42971887550200805,0.43372093023255814,-0.0040020547305500975,25.0,4.195652173913044,20.804347826086957,82.35000000000002,10.054347826086957,72.29565217391307,2016
E. Ilyasova,0.30851063829787234,0.4426807760141093,-0.13417013771623698,4.0,1.3695652173913044,2.6304347826086953,17.65,8.610869565217392,9.039130434782606,2016
T. Sefolosha,0.4578313253012048,0.5149700598802395,-0.05713873457903468,10.0,1.2608695652173914,8.73913043478261,39.55,6.806521739130437,32.74347826086956,2016
T. Splitter,0.6153846153846154,0.5140845070422535,0.10130010834236192,3.0,0.391304347826087,2.608695652173913,3.700000000000001,2.5456521739130435,1.1543478260869575,2016
K. Korver,0.461038961038961,0.4312267657992565,0.02981219523970452,9.5,1.891304347826087,7.608695652173913,57.849999999999994,7.4195652173913045,50.43043478260869,2016
D. Schroder,0.4794520547945205,0.4069069069069069,0.07254514788761363,28.5,3.1956521739130435,25.304347826086957,65.95,5.423913043478261,60.526086956521745,2016
S. Johnson,0.41509433962264153,0.36253041362530414,0.05256392599733739,17.5,1.7826086956521738,15.717391304347826,56.60000000000001,2.645652173913046,53.95434782608696,2016
L. Patterson,0.3111111111111111,0.38095238095238093,-0.06984126984126982,6.0,0.32608695652173914,5.673913043478261,5.600000000000001,0.18695652173913047,5.413043478260871,2016
A. Baynes,0.5703125,0.4734848484848485,0.09682765151515149,9.0,1.1304347826086956,7.869565217391305,77.25,3.584782608695653,73.66521739130435,2016
S. Blake,0.3116883116883117,0.4166666666666667,-0.104978354978355,10.5,1.391304347826087,9.108695652173914,1.549999999999999,1.1804347826086956,0.3695652173913033,2016
M. Muscala,0.5068493150684932,0.494949494949495,0.011899820118998206,4.0,0.4782608695652174,3.5217391304347827,32.050000000000004,1.245652173913043,30.80434782608696,2016
J. Meeks,0.4166666666666667,0.3333333333333333,0.08333333333333337,0.5,0.0,0.5,3.250000000000001,0.12391304347826085,3.12608695652174,2016
M. Scott,0.4405594405594406,0.5054945054945055,-0.0649350649350649,8.5,0.717391304347826,7.782608695652174,45.9,4.7956521739130435,41.10434782608696,2016
P. Gasol,0.4049079754601227,0.48197115384615385,-0.07706317838603116,16.5,2.847826086956522,13.652173913043478,54.05,13.058695652173913,40.99130434782609,2016
N. Mirotic,0.375,0.4158004158004158,-0.040800415800415823,13.0,1.6521739130434783,11.347826086956522,45.75000000000001,7.569565217391306,38.1804347826087,2016
K. Love,0.35,0.42277992277992277,-0.07277992277992279,11.5,3.1739130434782608,8.326086956521738,55.599999999999994,18.245652173913044,37.35434782608695,2016
D. Rose,0.4262295081967213,0.42661691542288555,-0.00038740722616426027,21.5,2.869565217391304,18.630434782608695,47.20000000000002,6.880434782608697,40.31956521739132,2016
T. Mozgov,0.6349206349206349,0.5434083601286174,0.09151227479201751,8.0,1.3695652173913044,6.630434782608695,29.799999999999997,4.852173913043478,24.947826086956518,2016
M. Williams,0.397196261682243,0.44529540481400437,-0.04809914313176139,13.5,2.260869565217391,11.23913043478261,69.50000000000001,14.280434782608696,55.21956521739132,2016
L. James,0.4792176039119804,0.5337078651685393,-0.05449026125655887,38.0,5.391304347826087,32.608695652173914,153.15,25.5195652173913,127.6304347826087,2016
J. Smith,0.4338235294117647,0.42474916387959866,0.009074365532166062,22.5,3.5652173913043477,18.934782608695652,103.54999999999998,17.297826086956515,86.25217391304346,2016
J. Butler,0.4679245283018868,0.44935064935064933,0.018573878951237466,15.5,2.1956521739130435,13.304347826086957,119.20000000000002,13.623913043478264,105.57608695652175,2016
