player,clutch_fg_pct,normal_fg_pct,fg_pct_diff,clutch_to_rate,normal_to_rate,to_rate_diff,clutch_game_score_min,normal_game_score_min,gs_diff,year
T. Thompson,0.5333333333333333,0.4812680115273775,0.0520653218059558,12.5,2.130434782608696,10.369565217391305,53.3,10.304347826086959,42.99565217391304,2013
T. Ariza,0.4344262295081967,0.41033434650455924,0.02409188300363746,13.0,1.2608695652173914,11.73913043478261,44.949999999999996,5.030434782608697,39.9195652173913,2013
A. Gee,0.4025974025974026,0.4107946026986507,-0.008197200101248081,10.0,2.4347826086956523,7.565217391304348,12.599999999999994,8.534782608695652,4.065217391304342,2013
E. Okafor,0.5230769230769231,0.47266881028938906,0.05040811278753404,6.5,2.0434782608695654,4.456521739130435,28.599999999999994,8.950000000000001,19.64999999999999,2013
K. Irving,0.44528301886792454,0.4546583850931677,-0.009375366225243154,22.0,3.1956521739130435,18.804347826086957,87.44999999999997,10.476086956521744,76.97391304347823,2013
B. Beal,0.31446540880503143,0.4393939393939394,-0.12492853058890796,8.5,1.5869565217391304,6.913043478260869,35.85,6.597826086956521,29.25217391304348,2013
D. Waiters,0.40609137055837563,0.41423948220064727,-0.008148111642271638,11.0,2.152173913043478,8.847826086956522,49.05000000000002,5.958695652173914,43.0913043478261,2013
A. Varejao,0.45161290322580644,0.4845814977973568,-0.03296859457155038,2.0,0.8695652173913043,1.1304347826086958,33.19999999999999,4.4173913043478255,28.782608695652165,2013
T. Booker,0.5660377358490566,0.46706586826347307,0.09897186758558352,4.0,0.5,3.5,29.300000000000004,2.3413043478260867,26.95869565217392,2013
A. Price,0.35772357723577236,0.40344827586206894,-0.04572469862629658,8.0,1.0434782608695652,6.956521739130435,25.10000000000001,2.932608695652174,22.167391304347834,2013
C. Miles,0.413265306122449,0.41626794258373206,-0.0030026364612830703,12.0,0.9782608695652174,11.021739130434783,60.749999999999986,5.467391304347829,55.28260869565216,2013
T. Zeller,0.5128205128205128,0.4261954261954262,0.08662508662508656,9.0,1.6521739130434783,7.3478260869565215,28.75,4.669565217391304,24.080434782608698,2013
J. Vesely,0.4166666666666667,0.5222222222222223,-0.10555555555555557,3.5,0.43478260869565216,3.0652173913043477,1.6500000000000004,0.7891304347826088,0.8608695652173916,2013
M. Webster,0.4094488188976378,0.449901768172888,-0.04045294927525023,9.5,1.5434782608695652,7.956521739130435,45.45,8.993478260869566,36.45652173913044,2013
D. Gibson,0.34615384615384615,0.33727810650887574,0.008875739644970404,3.0,0.5434782608695652,2.4565217391304346,12.900000000000002,1.3369565217391304,11.563043478260871,2013
J. Crawford,0.44773790951638065,0.41350210970464135,0.0342357998117393,51.5,4.1521739130434785,47.34782608695652,209.64999999999998,12.876086956521743,196.77391304347825,2013
