player,clutch_fg_pct,normal_fg_pct,fg_pct_diff,clutch_to_rate,normal_to_rate,to_rate_diff,clutch_game_score_min,normal_game_score_min,gs_diff,year
T. Battie,0.559322033898305,0.5089285714285714,0.05039346246973364,6.0,0.717391304347826,5.282608695652174,22.25,3.330434782608697,18.919565217391302,1999
K. Anderson,0.3472222222222222,0.47719298245614034,-0.12997076023391813,9.0,1.1521739130434783,7.8478260869565215,19.05,3.0891304347826085,15.960869565217392,1999
A. Walker,0.4146341463414634,0.4115586690017513,0.003075477339712085,12.5,2.0434782608695654,10.456521739130434,41.949999999999996,5.767391304347826,36.18260869565217,1999
D. Christie,0.36220472440944884,0.3938814531548757,-0.031676728745426874,6.5,2.3043478260869565,4.195652173913043,45.35,6.756521739130435,38.59347826086957,1999
R. Mercer,0.3987341772151899,0.4408014571948998,-0.04206727997970994,8.0,1.5869565217391304,6.413043478260869,27.15,5.523913043478261,21.62608695652174,1999
K. Willis,0.375,0.4266666666666667,-0.051666666666666694,12.5,1.326086956521739,11.173913043478262,15.549999999999997,4.691304347826086,10.85869565217391,1999
C. Oakley,0.3541666666666667,0.44086021505376344,-0.08669354838709675,12.0,1.565217391304348,10.434782608695652,12.299999999999997,2.8586956521739135,9.441304347826083,1999
P. Pierce,0.40804597701149425,0.4503171247357294,-0.042271147724235125,14.5,1.826086956521739,12.673913043478262,57.849999999999994,6.932608695652175,50.91739130434782,1999
A. Williams,0.4393939393939394,0.4013605442176871,0.038033395176252316,9.0,1.4782608695652173,7.521739130434783,19.85,2.954347826086956,16.895652173913046,1999
V. Carter,0.4479166666666667,0.45121951219512196,-0.0033028455284552782,14.0,1.7826086956521738,12.217391304347826,71.30000000000001,6.958695652173914,64.3413043478261,1999
D. Brown,0.4057142857142857,0.3625,0.043214285714285705,11.0,1.2608695652173914,9.73913043478261,52.900000000000006,3.0695652173913035,49.830434782608705,1999
E. Riley,0.75,0.4523809523809524,0.2976190476190476,4.5,0.3695652173913043,4.130434782608695,6.5,0.39782608695652166,6.102173913043479,1999
B. Bowen,0.3125,0.26229508196721313,0.05020491803278687,0.5,0.2608695652173913,0.2391304347826087,7.300000000000001,-0.028260869565217405,7.328260869565218,1999
W. McCarty,0.3333333333333333,0.3712121212121212,-0.0378787878787879,3.5,0.717391304347826,2.782608695652174,5.049999999999999,1.0586956521739128,3.991304347826086,1999
G. Minor,0.3484848484848485,0.4492753623188406,-0.10079051383399207,5.0,0.6086956521739131,4.391304347826087,12.5,1.4108695652173917,11.089130434782609,1999
D. Barros,0.4482758620689655,0.4549019607843137,-0.006626098715348194,13.0,1.3478260869565217,11.652173913043478,39.95000000000001,3.4239130434782594,36.52608695652175,1999
R. Slater,0.5,0.27906976744186046,0.22093023255813954,3.0,0.41304347826086957,2.5869565217391304,22.049999999999997,-0.15652173913043477,22.20652173913043,1999
T. McGrady,0.4649122807017544,0.42435424354243545,0.04055803715931894,10.0,1.3043478260869565,8.695652173913043,46.59999999999998,3.528260869565217,43.071739130434764,1999
D. Schintzius,0.3333333333333333,0.23076923076923078,0.10256410256410253,0.5,0.1956521739130435,0.30434782608695654,0.6500000000000004,-0.24782608695652175,0.8978260869565221,1999
M. Garnett,0.2916666666666667,0.2962962962962963,-0.004629629629629595,2.5,0.15217391304347827,2.3478260869565215,2.9000000000000004,0.1217391304347828,2.7782608695652176,1999
B. Outlaw,0.6363636363636364,0.5267175572519084,0.10964607911172797,6.5,1.108695652173913,5.391304347826087,13.800000000000004,1.9521739130434779,11.847826086956527,1999
I. Austin,0.2982456140350877,0.4224343675417661,-0.1241887535066784,5.0,2.4347826086956523,2.5652173913043477,5.349999999999996,3.513043478260869,1.8369565217391273,1999
L. Sprewell,0.4190871369294606,0.4157303370786517,0.003356799850808889,20.5,2.0869565217391304,18.41304347826087,75.55,7.397826086956523,68.15217391304347,1999
P. Ewing,0.3935483870967742,0.44525547445255476,-0.05170708735578056,13.0,1.8043478260869565,11.195652173913043,38.050000000000004,7.27608695652174,30.773913043478263,1999
L. Johnson,0.391304347826087,0.4637404580152672,-0.07243611018918023,13.5,2.0652173913043477,11.434782608695652,41.85,7.221739130434785,34.62826086956522,1999
A. Hardaway,0.4723926380368098,0.3993453355155483,0.07304730252126151,18.0,2.739130434782609,15.26086956521739,62.65000000000002,6.476086956521741,56.17391304347828,1999
N. Anderson,0.39106145251396646,0.3925925925925926,-0.0015311400786261475,9.5,1.608695652173913,7.891304347826087,53.95,6.434782608695652,47.51521739130435,1999
A. Houston,0.4393939393939394,0.4222222222222222,0.01717171717171717,18.5,3.108695652173913,15.391304347826086,51.25,8.549999999999999,42.7,1999
C. Ward,0.32432432432432434,0.41076487252124644,-0.0864405481969221,11.0,2.891304347826087,8.108695652173914,17.7,3.9499999999999984,13.75,1999
H. Grant,0.39316239316239315,0.4200743494423792,-0.02691195627998605,6.5,1.173913043478261,5.326086956521739,26.449999999999996,5.98913043478261,20.460869565217386,1999
K. Thomas,0.423728813559322,0.4449648711943794,-0.02123605763505737,8.5,1.6304347826086956,6.869565217391305,11.95,4.432608695652176,7.517391304347823,1999
M. Doleac,0.43956043956043955,0.4639175257731959,-0.02435708621275634,5.0,0.41304347826086957,4.586956521739131,22.150000000000013,2.3217391304347825,19.82826086956523,1999
M. Harpring,0.5121951219512195,0.44696969696969696,0.06522542498152256,8.5,1.326086956521739,7.173913043478261,38.45,3.1108695652173917,35.33913043478261,1999
D. Strong,0.42105263157894735,0.424,-0.002947368421052643,4.0,0.6521739130434783,3.3478260869565215,20.14999999999999,1.6956521739130428,18.45434782608695,1999
C. Childs,0.4013605442176871,0.4131455399061033,-0.011784995688416233,22.5,1.5217391304347827,20.97826086956522,28.249999999999986,1.4760869565217387,26.773913043478245,1999
D. Armstrong,0.4430379746835443,0.4317073170731707,0.011330657610373551,30.0,2.6739130434782608,27.32608695652174,68.05,5.628260869565215,62.42173913043478,1999
C. Dudley,0.39473684210526316,0.44954128440366975,-0.054804442298406586,3.0,0.5869565217391305,2.4130434782608696,4.2500000000000036,1.2369565217391298,3.0130434782608737,1999
D. Schayes,0.5714285714285714,0.1875,0.3839285714285714,2.5,0.06521739130434782,2.4347826086956523,1.1999999999999997,-0.08260869565217391,1.2826086956521736,1999
D. Scott,0.33783783783783783,0.4460431654676259,-0.10820532762978807,5.0,0.1956521739130435,4.804347826086956,9.600000000000001,1.9804347826086954,7.619565217391306,1999
D. Overton,0.40540540540540543,0.44680851063829785,-0.04140310523289242,6.5,0.15217391304347827,6.3478260869565215,6.5500000000000025,0.38695652173913053,6.163043478260872,1999
A. Mourning,0.47115384615384615,0.5199335548172758,-0.04877970866342962,18.0,2.5,15.5,46.69999999999999,10.969565217391304,35.73043478260868,1999
G. Hill,0.42452830188679247,0.48502994011976047,-0.060501638232968,18.0,3.347826086956522,14.652173913043478,63.10000000000002,10.260869565217394,52.83913043478263,1999
B. Dele,0.5185185185185185,0.5085227272727273,0.009995791245791197,11.0,2.0652173913043477,8.934782608695652,34.65,3.7652173913043487,30.88478260869565,1999
L. Vaught,0.3333333333333333,0.4017094017094017,-0.06837606837606841,1.0,0.32608695652173914,0.6739130434782609,6.15,1.106521739130435,5.043478260869565,1999
J. Mashburn,0.3541666666666667,0.4563758389261745,-0.10220917225950782,7.5,1.1956521739130435,6.304347826086957,7.199999999999999,3.684782608695651,3.5152173913043483,1999
J. Dumars,0.3103448275862069,0.43613707165109034,-0.12579224406488343,8.0,0.9565217391304348,7.043478260869565,5.650000000000006,4.586956521739131,1.0630434782608749,1999
P. Brown,0.39436619718309857,0.49223946784922396,-0.09787327066612539,9.5,1.1521739130434783,8.347826086956522,23.200000000000003,6.77608695652174,16.42391304347826,1999
T. Hardaway,0.37209302325581395,0.39622641509433965,-0.024133391838525697,15.5,2.5652173913043477,12.934782608695652,41.54999999999999,5.610869565217389,35.9391304347826,1999
D. Majerle,0.4,0.3754646840148699,0.024535315985130146,5.5,1.0217391304347827,4.478260869565217,16.699999999999996,3.271739130434782,13.428260869565214,1999
L. Hunter,0.35555555555555557,0.4400921658986175,-0.08453661034306192,12.5,1.608695652173913,10.891304347826086,36.199999999999996,4.797826086956522,31.402173913043473,1999
D. Reid,0.625,0.5486111111111112,0.07638888888888884,2.0,0.6956521739130435,1.3043478260869565,15.649999999999999,2.1478260869565213,13.502173913043478,1999
J. Stackhouse,0.36134453781512604,0.37220843672456577,-0.010863898909439729,19.5,1.934782608695652,17.565217391304348,29.94999999999999,3.9086956521739147,26.041304347826074,1999
M. Strickland,0.4791666666666667,0.509090909090909,-0.029924242424242353,4.5,0.10869565217391304,4.391304347826087,17.400000000000006,0.8869565217391304,16.513043478260876,1999
T. Porter,0.4928571428571429,0.45038167938931295,0.04247546346782993,13.5,1.1956521739130435,12.304347826086957,71.05000000000001,4.017391304347826,67.03260869565219,1999
J. Buechler,0.45098039215686275,0.3673469387755102,0.08363345338135253,5.5,0.2826086956521739,5.217391304347826,43.150000000000006,1.6195652173913047,41.5304347826087,1999
J. Williams,0.38492063492063494,0.42075892857142855,-0.03583829365079361,24.5,4.304347826086956,20.195652173913043,92.00000000000001,11.554347826086957,80.44565217391306,1999
M. Macon,0.14285714285714285,0.23076923076923078,-0.08791208791208793,0.5,0.10869565217391304,0.391304347826087,-2.15,-0.02173913043478262,-2.128260869565217,1999
